gene,annotation
1104|09070,hypothetical protein CGGC5_10677
1104|09071,---NA---
1104|09072,hypothetical protein CGGC5_524
1104|09073,benzoate 4-monooxygenase cytochrome p450
1104|09074,pep3 vps18 deep orange family protein
1104|09075,methyltransferase domain-containing protein
1104|09076,tpr domain-containing protein
1104|09077,hypothetical protein CGGC5_10669
1104|09078,hypothetical protein CGGC5_1137
1104|09079,hypothetical protein CGGC5_521
1104|09080,integral membrane protein
1104|09081,peptidase c14 caspase domain
1104|09082,dtdp-glucose -dehydratase
1104|09083,---NA---
1104|09084,methyltransferase domain-containing protein
1104|09085,major facilitator superfamily transporter
1104|09086,methylitaconate delta2-delta3-isomerase
1104|09087,serine threonine-protein kinase shk2
1104|09088,aig2-like family protein
1104|09089,hypothetical protein CGGC5_544
1104|09090,glycyl-trna synthetase
1104|09091,glucose dehydrogenase
1104|09092,peroxisomal -2-hydroxy-acid oxidase
1104|09093,atp-dependent dna helicase
1104|09094,set domain-containing protein 5
1104|09095,cell wall cysteine-rich protein
1104|09096,lea domain protein
1104|09097,arca-like protein
1104|09098,c6 transcription factor
1104|09099,triose-phosphate transporter
1104|09100,hypothetical protein CGGC5_518
1104|09101,hypothetical protein CGLO_11983
1104|09102,---NA---
1104|09103,v-type atpase
1104|09104,alpha amylase
1104|09105,rna polymerase ii transcription elongation factor
1104|09106,integral membrane protein
1104|09107,duf788 domain-containing protein
1104|09108,nuclear cap binding protein subunit 2
1104|09109,phosphatidylinositol 3
1104|09110,cullin family protein
1104|09111,trafficking protein particle complex subunit 2
1104|09112,hypothetical protein CGGC5_7830
1104|09113,protein pbn1
1104|09114,c6 zinc finger domain-containing protein
1104|09115,60s acidic ribosomal protein
1104|09116,abc transporter
1104|09117,ebp domain-containing protein
1104|09118,mitochondrial ribosomal protein
1104|09119,20s cyclosome subunit (nuc2 cdc27)
1104|09120,nuclear pore complex protein an-nup82
1104|09121,histone-like transcription factor and archaeal histone
1104|09122,hypothetical protein CGGC5_7826
1104|09123,mrna capping enzyme
1104|09124,hypothetical protein CGGC5_553
1104|09125,c2h2 transcription factor
1104|09126,hypothetical protein CGGC5_554
1104|09127,nuclear pore complex subunit
1104|09128,homeobox domain-containing protein
1104|09129,60s ribosomal protein mitochondrial
1104|09130,phosphatidylinositol 3
1104|09131,tyrosine-protein phosphatase non-receptor type partial
1104|09132,binuclear zinc transcription factor
1104|09133,arylacetamide deacetylase
1104|09134,hypothetical protein CGLO_07024
1104|09135,hypothetical protein CGGC5_12468
1104|09136,u1 small nuclear ribonucleoprotein
1104|09137,px domain-containing protein
1104|09138,binuclear zinc transcription factor
1104|09139,histone h4
1104|09140,---NA---
1104|09141,hypothetical protein CGGC5_561
1104|09142,triosephosphate isomerase
1104|09143,c6 transcription factor
1104|09144,---NA---
1104|09145,hypothetical protein CGLO_04883
1104|09146,dna polymerase family a
1104|09147,hypothetical protein CGLO_01977
1104|09148,cgr1 family protein
1104|09149,px domain-containing protein
1104|09150,hypothetical protein V502_03065
1104|09151,hypothetical protein S40285_09417
1104|09152,integral membrane protein
1104|09153,hypothetical protein CGGC5_8589
1104|09154,---NA---
1104|09155,ankyrin repeat protein
1104|09156,---NA---
1104|09157,---NA---
1104|09158,aromatic prenyltransferase
1104|09159,hypothetical protein CGGC5_8593
1104|09160,fungal specific transcription factor domain-containing protein
1104|09161,neutral amino acid permease
1104|09162,isoflavone reductase family protein
1104|09163,fungal specific transcription factor domain-containing protein
1104|09164,blue light receptor
1104|09165,hypothetical protein CGGC5_14683
1104|09166,ctr copper transporter family protein
1104|09167,monocarboxylate permease-like protein
1104|09168,pyrimidine 5 -nucleotidase
1104|09169,hypothetical protein CGGC5_8592
1104|09170,short chain dehydrogenase
1104|09171,hypothetical protein CGGC5_14686
1104|09172,gas1-like protein
1104|09173,hypothetical protein CGGC5_8599
1104|09174,duf1264 domain protein
1104|09175,aliphatic nitrilase
1104|09176,hypothetical protein CGGC5_8604
1104|09177,cation-transporting atpase pma1
1104|09178,---NA---
1104|09179,fad binding domain-containing protein
1104|09180,hypothetical protein CGGC5_8594
1104|09181,major facilitator superfamily transporter
1104|09182,exoglucanase type c precursor
1104|09183,---NA---
1104|09184,hypothetical protein CFIO01_05512
1104|09185,---NA---
1104|09186,duf636 domain-containing protein
1104|09187,hypothetical protein NECHADRAFT_48363
1104|09188,hypothetical protein CH063_06885
1104|09189,integral membrane protein
1104|09190,hypothetical protein CGLO_14380
1104|09191,hypothetical protein CGGC5_12135
1104|09192,ctr copper transporter
1104|09193,ubiquitin carboxyl-terminal hydrolase
1104|09194,---NA---
1104|09195,alpha amylase
1104|09196,key lime pathogenicity protein
1104|09197,salicylate hydroxylase
1104|09198,amp-binding enzyme
1104|09199,---NA---
1104|09200,glucosidase ii beta subunit-like protein
1104|09201,nacht and ankyrin domain protein
1104|09202,t-complex protein 1
1104|09203,glutathione-dependent formaldehyde-activating enzyme
1104|09204,mfs monocarboxylate
1104|09205,ent-kaurene oxidase
1104|09206,minor extracellular protease vpr
1104|09207,glycosyl hydrolase family 11
1104|09208,major facilitator superfamily transporter
1104|09209,amino acid permease
1104|09210,hypothetical protein CGGC5_1982
1104|09211,major facilitator superfamily transporter
1104|09212,fungal specific transcription factor domain-containing protein
1104|09213,het domain-containing protein
1104|09214,hypothetical protein CGLO_14381
1104|09215,hypothetical protein CGGC5_210
1104|09216,hypothetical protein CGGC5_12124
1104|09217,ribonuclease h protein
1104|09218,abc transporter
1104|09219,dead deah box helicase
1104|09220,hypothetical protein CGLO_06098
1104|09221,hypothetical protein CGLO_14390
1104|09222,ferric reductase transmembrane component 2
1104|09223,fungal zn binuclear cluster domain-containing protein
1104|09224,amino acid adenylation domain-containing protein
1104|09225,vhs domain-containing protein
1104|09226,ethyl tert-butyl ether degradation protein
1104|09227,hydantoinase b oxoprolinase
1104|09228,fungal specific transcription factor domain-containing protein
1104|09229,copper amine oxidase
1104|09230,phosphoglycerate mutase
1104|09231,glucose oxidase
1104|09232,alpha amylase
1104|09233,hsp70-like protein
1104|09234,c6 zinc finger domain-containing protein
1104|09235,activator of hsp90 atpase 1 family protein
1104|09236,elongation factor tu gtp binding domain-containing protein
1104|09237,hypothetical protein CGGC5_13114
1104|09238,c6 zinc finger domain-containing protein
1104|09239,ste20-like protein
1104|09240,hypothetical protein CGGC5_203
1104|09241,heterokaryon incompatibility protein
1104|09242,hypothetical protein CGLO_15352
1104|09243,protein kinase domain-containing protein
1104|09244,ribonuclease h protein
1104|09245,ribonuclease h protein
1104|09246,tannase and feruloyl esterase
1104|09247,n- gnat
1104|09248,het domain-containing protein
1104|09249,---NA---
1104|09250,---NA---
1104|09251,hypothetical protein CH063_07015
1104|09252,---NA---
1104|09253,mannosyl-3-phosphoglycerate synthase
1104|09254,hypothetical protein CGLO_15657
1104|09255,---NA---
1104|09256,esterase-like protein
1104|09257,domain-containing protein
1104|09258,hypothetical protein CGLO_01738
1104|09259,vacuolar protein sorting protein vps66
1104|09260,ino80 chromatin remodeling complex protein
1104|09261,hypothetical protein CGLO_02717
1104|09262,secreted protein
1104|09263,fungal specific transcription factor
1104|09264,thioesterase domain-containing protein
1104|09265,dihydroxy-acid dehydratase
1104|09266,---NA---
1104|09267,calcineurin-like phosphoesterase
1104|09268,kinesin family protein
1104|09269,cytochrome p450 6a1
1104|09270,atp-dependent clp protease proteolytic subunit
1104|09271,kinesin motor domain-containing protein
1104|09272,kinesin motor domain-containing protein
1104|09273,60s ribosomal protein l9
1104|09274,---NA---
1104|09275,hypothetical protein GLRG_11757
1104|09276,"hypothetical protein CGGC5_14123, partial"
1104|09277,hypothetical protein CGGC5_5912
1104|09278,zinc-finger domain-containing protein
1104|09279,upf0047 domain protein
1104|09280,major facilitator superfamily transporter
1104|09281,"hypothetical protein CGGC5_2806, partial"
1104|09282,---NA---
1104|09283,hypothetical protein CGLO_05711
1104|09284,dna repair protein rad51
1104|09285,---NA---
1104|09286,hypothetical protein CGGC5_1534
1104|09287,fad dependent
1104|09288,fungal specific transcription factor domain-containing protein
1104|09289,peptidase m16 inactive domain-containing protein
1104|09290,zinc knuckle
1104|09291,cleavage and polyadenylation specificity factor subunit 5
1104|09292,sh3 domain-containing protein
1104|09293,rnase p subunit p30
1104|09294,hypothetical protein CGGC5_14772
1104|09295,transcription factor
1104|09296,heavy metal translocating p-type atpase
1104|09297,oxidoreductase nad-binding domain-containing protein
1104|09298,rgs domain protein
1104|09299,hypothetical protein CGGC5_1516
1104|09300,benzoate 4-monooxygenase cytochrome p450
1104|09301,---NA---
1104|09302,ubiquitin-conjugating enzyme
1104|09303,longiborneol synthase
1104|09304,hypothetical protein CGGC5_13381
1104|09305,pa domain-containing protein
1104|09306,zinc c3hc4 ring-type
1104|09307,transcription rna-processing factor ssu72
1104|09308,sporulation protein rmd8
1104|09309,serine threonine protein
1104|09310,pci domain-containing protein
1104|09311,glutathione-dependent formaldehyde-activating
1104|09312,integral membrane
1104|09313,heterokaryon incompatibility protein
1104|09314,60s ribosomal protein l31
1104|09315,cell polarity
1104|09316,ribonuclease p complex subunit
1104|09317,hypothetical protein CGLO_07760
1104|09318,hypothetical protein CGGC5_14769
1104|09319,hypothetical protein GLRG_02964
1104|09320,hypothetical protein CSUB01_01424
1104|09321,hypothetical protein CGGC5_8842
1104|09322,cysteine synthase 2
1104|09323,dna repair protein dds20 mei5
1104|09324,hmg box protein
1104|09325,conserved fungal protein
1104|09326,mads-box mef2 type transcription factor
1104|09327,hypothetical protein CGGC5_1484
1104|09328,alanyl-trna synthetase
1104|09329,trna synthetase class i
1104|09330,actin-like protein 4
1104|09331,pex2 pex12 amino terminal region
1104|09332,transcription initiation factor tfiid subunit 1
1104|09333,zinc-binding dehydrogenase
1104|09334,major facilitator superfamily transporter
1104|09335,geranylgeranyl pyrophosphate synthetase
1104|09336,hypothetical protein CGGC5_8848
1104|09337,ubiquitin-protein ligase sel1
1104|09338,c6 transcription factor
1104|09339,ubiquitin family protein
1104|09340,glycosyl hydrolase family 45
1104|09341,histone acetyltransferase subunit 3
1104|09342,importin-beta domain-containing protein
1104|09343,c6 finger domain-containing protein
1104|09344,nitrogen permease regulator
1104|09345,urease
1104|09346,cog1565 domain protein
1104|09347,3-amino-3-carboxypropyl transferase
1104|09348,protein kinase domain-containing protein
1104|09349,protein kinase domain-containing protein
1104|09350,transcription elongation factor s-ii
1104|09351,hypothetical protein CGLO_08646
1104|09352,heterokaryon incompatibility protein het-c
1104|09353,ring finger domain-containing protein
1104|09354,succinate dehydrogenase cytochrome b small subunit
1104|09355,---NA---
1104|09356,acetylserotonin methytransferase-like protein
1104|09357,glycosyl hydrolase family 47
1104|09358,mismatch-specific thymine-dna glycosylate
1104|09359,transcription initiation factor tfiid subunit 9
1104|09360,adenine phosphoribosyltransferase
1104|09361,zn 2cys6 transcriptional activator
1104|09362,cpsf a subunit region
1104|09363,hypothetical protein CGGC5_8880
1104|09364,zinc fyve domain containing protein
1104|09365,mitochondrial processing peptidase beta subunit
1104|09366,nucleoside-diphosphate-sugar epimerase
1104|09367,glycosyl hydrolase family 47
1104|09368,hypothetical protein CGLO_18253
1104|09369,helix-loop-helix dna-binding domain-containing protein
1104|09370,fibronectin type iii domain protein
1104|09371,lmbr1 domain containing 1
1104|09372,threonyl-trna synthetase
1104|09373,utp-glucose-1-phosphate uridylyltransferase
1104|09374,histidinol dehydrogenase
1104|09375,amidohydrolase 2
1104|09376,nuclear elongation and deformation protein 1
1104|09377,fad dependent oxidoreductase superfamily protein
1104|09378,raffinose synthase sip1
1104|09379,u3 snornp-associated protein utp11
1104|09380,hypothetical protein CGLO_11008
1104|09381,saccharopine dehydrogenase
1104|09382,acetylserotonin methytransferase-like protein
1104|09383,phosphoribosylglycinamide synthetase
1104|09384,aldehyde dehydrogenase
1104|09385,protein kinase
1104|09386,---NA---
1104|09387,---NA---
1104|09388,rna polymerase rpb1
1104|09389,transmembrane and coiled-coil domain-containing protein
1104|09390,ribosome assembly protein
1104|09391,mitochondrial inheritance component
1104|09392,hypothetical protein CGGC5_6478
1104|09393,wd domain-containing protein
1104|09394,hypothetical protein CGGC5_601
1104|09395,dna-directed rna polymerase ii subunit rpb1
1104|09396,phosphatidylinositol-4-phosphate 5-kinase
1104|09397,eukaryotic initiation factor 4e
1104|09398,hypothetical protein CGGC5_1702
1104|09399,bromodomain containing protein
1104|09400,homocitrate synthase
1104|09401,repair protein rad1 rec1 rad17
1104|09402,hypothetical protein CGLO_08753
1104|09403,domain-containing protein
1104|09404,hypothetical protein CGGC5_607
1104|09405,endoplasmic reticulum oxidoreductin 1
1104|09406,hypothetical protein CGLO_08752
1104|09407,hypothetical protein CGGC5_6289
1104|09408,hypothetical protein CGGC5_611
1104|09409,short chain dehydrogenase
1104|09410,vps28 protein
1104|09411,histone acetyltransferase
1104|09412,amp-binding enzyme
1104|09413,hsp70-like protein
1104|09414,trna guanylyltransferase
1104|09415,cyclin-dependent kinase regulatory subunit
1104|09416,---NA---
1104|09417,---NA---
1104|09418,hypothetical protein CGGC5_592
1104|09419,anaphase-promoting subunit cdc26
1104|09420,major facilitator superfamily transporter
1104|09421,glycosyltransferase family 28 domain-containing protein
1104|09422,nli interacting factor-like phosphatase
1104|09423,fungal specific transcription factor domain-containing protein
1104|09424,pci domain-containing protein
1104|09425,protein phosphatase 1 regulatory subunit sds22
1104|09426,hypothetical protein CGGC5_583
1104|09427,---NA---
1104|09428,translocon protein sec61beta
1104|09429,platelet-activating factor acetylhydrolase
1104|09430,major facilitator superfamily transporter
1104|09431,hypothetical protein CGLO_04281
1104|09432,tat pathway signal sequence
1104|09433,n- gnat
